uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,name_2024,name_2025,canonical_wave,category,diverged_fields,tag2024_is_generative_ai,tag2024_ai_sophistication,tag2024_deployment_scope,tag2024_entry_type,tag2025_is_generative_ai,tag2025_ai_sophistication,tag2025_deployment_scope,tag2025_entry_type
34294,132210,renamed,DHS,USCIS  Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),Consular Consolidated Database (CCD) Facial Recognition (FR) On Demand Report (VISA Only),3,expected_drift,deployment_scope|entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,enterprise_wide,product_deployment
34301,132221,continued,DHS,Text Analytics Data Science Sentence Similarity Model,Text Analytics Data Science Sentence Similarity Model,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,bespoke_application
34303,132294,renamed,DHS,ELIS Evidence Classifier Machine Learning (ML) Tagging Solution,ELIS Evidence Classifier Service,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,bespoke_application
34304,132252,renamed,DHS,Automated Name and Date of Birth (DOB) Harvesting from Existing Records,Automated Name and Date of Birth (DOB) Harvesting Service,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,bespoke_application
34305,132222,continued,DHS,Automated Realtime Global Organization Specialist (ARGOS) for Company Registration Submissions to E-Verify,Automated Realtime Global Organization Specialist (ARGOS) for Company Registration Submissions to E-Verify,1,persistent_disagreement,entry_type,0,nlp_specific,bureau,custom_system,0,nlp_specific,bureau,bespoke_application
34306,132253,renamed,DHS,ELIS Card Photo Validation via myUSCIS,ELIS Card Photo Validation Service,1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,bespoke_application
34307,132224,continued,DHS,I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation),I-765 - USCIS Facial Recognition through IDENT (1:1 Face Recognition/Validation),1,persistent_disagreement,entry_type,0,computer_vision,bureau,custom_system,0,computer_vision,bureau,bespoke_application
34308,132225,continued,DHS,Person-Centric Identity Services Deduplication Model,Person-Centric Identity Services Deduplication Model,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,bespoke_application
34309,132256,renamed,DHS,Person-Centric Identity Services A-Number Management Model,Person-Centric Identity Services Information Compilation Check,1,persistent_disagreement,entry_type,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,bespoke_application
34310,132305,continued,DHS,Identity Match Option (IMO) Tool for Record Compilation,Identity Match Option (IMO) Tool for Record Compilation,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34311,132226,continued,DHS,Criminal Investigations (OBIM),Criminal Investigations (OBIM),1,persistent_disagreement,ai_sophistication|entry_type,0,classical_ml,bureau,custom_system,0,computer_vision,bureau,product_deployment
34312,132332,continued,DOC,GitHub Copilot for Code Modernization,GitHub Copilot for Code Modernization,3,expected_drift,deployment_scope|entry_type,1,coding_assistant,pilot,product_deployment,1,coding_assistant,bureau,product_feature
34315,132334,continued,DOC,Real Time Classification for the Economic Census,Real Time Classification for the Economic Census,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34316,132335,continued,DOC,Automated Change Detection,Automated Change Detection,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,product_deployment,0,classical_ml,bureau,custom_system
34317,132336,continued,DOC,School staff information extraction from web page text,School staff information extraction from web page text,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34318,132337,continued,DOC,Census Bureau Demographic Frame Person-Place Model,Census Bureau Demographic Frame Person-Place Model,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34319,132338,continued,DOC,Race and Ethnicity Autocoding,Race and Ethnicity Autocoding,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34320,132339,continued,DOC,Information extraction for web scraped data for Group Quarters frame enhancement,Information extraction for web scraped data for Group Quarters frame enhancement,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34321,132340,continued,DOC,Current Population Survey (CPS) Name Screening Tool,Current Population Survey (CPS) Name Screening Tool,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34322,132341,continued,DOC,Linkage and Matching Program (LaMP),Linkage and Matching Program (LaMP),1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34323,132342,continued,DOC,Census Research Exploration and Analysis Tool (CREAT),Census Research Exploration and Analysis Tool (CREAT),1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34324,132343,continued,DOC,Dr. NAICS LLM,Dr. NAICS LLM,1,persistent_disagreement,entry_type,1,general_llm,bureau,bespoke_application,1,general_llm,bureau,custom_system
34325,132344,continued,DOC,Automating Multilingual Census Data Processing: An AI and Transformer-Based Pipeline for Efficient Language Detection and Translation for Short-Text,Automating Multilingual Census Data Processing: An AI and Transformer-Based Pipeline for Efficient Language Detection and Translation for Short-Text,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,bespoke_application,0,classical_ml,bureau,custom_system
34326,132345,continued,DOC,FAQ for SMaRT,FAQ for SMaRT,3,error_2025_queue,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,bespoke_application,0,classical_ml,bureau,custom_system
34327,132346,continued,DOC,Statistical package syntax development and debugging,Statistical package syntax development and debugging,3,error_2025_queue,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,product_deployment,0,classical_ml,bureau,custom_system
34328,132347,continued,DOC,DSD Python Code Translation,DSD Python Code Translation,3,expected_drift,ai_sophistication|deployment_scope,0,nlp_specific,enterprise_wide,custom_system,0,classical_ml,bureau,custom_system
34329,132348,continued,DOC,Census API GPT,Census API GPT,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,1,general_llm,pilot,generic_use_pattern,0,classical_ml,bureau,custom_system
34330,132349,continued,DOC,Natural Language Search for data.census.gov,Natural Language Search for data.census.gov,3,error_2025_queue,is_generative_ai|ai_sophistication|deployment_scope|entry_type,1,general_llm,pilot,generic_use_pattern,0,classical_ml,bureau,product_deployment
34331,132350,continued,DOC,"ACES CAPEX (structures, equipment, other) Machine Learning","ACES CAPEX (structures, equipment, other) Machine Learning",1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,generic_use_pattern,0,classical_ml,bureau,custom_system
34333,132352,continued,DOC,FirstNet Authority Communications Topaz Labs Photo Editing,FirstNet Authority Communications Topaz Labs Photo Editing,1,persistent_disagreement,ai_sophistication|entry_type,0,computer_vision,bureau,generic_use_pattern,0,classical_ml,bureau,product_deployment
34334,132353,continued,DOC,Global Business Navigator Chatbot,Global Business Navigator Chatbot,1,persistent_disagreement,entry_type,1,general_llm,bureau,bespoke_application,1,general_llm,bureau,custom_system
34335,132354,continued,DOC,Generative AI Tools Pilot - Global Markets,Generative AI Tools Pilot - Global Markets,3,expected_drift,ai_sophistication|deployment_scope,1,general_llm,pilot,custom_system,1,agentic,bureau,custom_system
34336,132355,continued,DOC,Generative AI Tools Pilot - Enterprise & Solutions Architecture,Generative AI Tools Pilot - Enterprise & Solutions Architecture,3,expected_drift,deployment_scope,1,general_llm,pilot,custom_system,1,general_llm,bureau,custom_system
34337,132526,continued,DOC,WAWENETS,WAWENETS,1,aligned,,0,classical_ml,bureau,custom_system,0,classical_ml,bureau,custom_system
34338,132527,continued,DOC,Streamline Spectrum Activities,Streamline Spectrum Activities,3,error_2025_queue,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,product_deployment,0,classical_ml,bureau,custom_system
34339,132528,continued,DOC,Spectrum Visualizations,Spectrum Visualizations,3,expected_drift,deployment_scope,0,classical_ml,pilot,custom_system,0,classical_ml,bureau,custom_system
34340,132529,continued,DOC,Use of Lexis. Other searches for legal research,Use of Lexis. Other searches for legal research,3,expected_drift,is_generative_ai|ai_sophistication|deployment_scope|entry_type,1,general_llm,pilot,product_deployment,0,classical_ml,bureau,custom_system
34341,132385,renamed,DOC,Grants Program Administration,Grants,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,custom_system
34342,132520,continued,DOC,Grammarly,Grammarly,3,expected_drift,is_generative_ai|ai_sophistication|entry_type,1,general_llm,bureau,custom_system,0,classical_ml,bureau,product_deployment
34343,132519,continued,DOC,Science Data Portal Autosuggest Search,Science Data Portal Autosuggest Search,1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,product_deployment
34345,132402,continued,DOC,Coastal Change Analysis Program (C-CAP),Coastal Change Analysis Program (C-CAP),1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
34348,132411,continued,DOC,Steller sea lion brand sighting,Steller sea lion brand sighting,3,expected_drift,deployment_scope,0,classical_ml,pilot,custom_system,0,classical_ml,bureau,custom_system
34350,132454,continued,DOC,"BANTER, a machine learning acoustic event classifier","BANTER, a machine learning acoustic event classifier",3,expected_drift,ai_sophistication|deployment_scope,0,computer_vision,pilot,custom_system,0,classical_ml,bureau,custom_system
34352,132465,renamed,DOC,LightningCast: AI for lightning prediction,LightningCast: A lightning nowcasting model,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34355,132487,renamed,DOC,Operational Enterprise Cloud Mask,AI/ML Enterprise Cloud Mask development and operational implementation for all NOAA and international partner sensors,1,persistent_disagreement,ai_sophistication,0,computer_vision,bureau,custom_system,0,classical_ml,bureau,custom_system
34357,132478,renamed,DOC,AI Rain Rate estimation,AI based Precipitation estimation,3,expected_drift,ai_sophistication|deployment_scope,0,predictive_analytics,pilot,custom_system,0,classical_ml,bureau,custom_system
34360,132540,renamed,DOC,AI retrieval for patent search,Prior Art Search: AI Retrieval for Patent Search (PSAI) (Similarity Search),1,persistent_disagreement,ai_sophistication|entry_type,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,product_deployment
34361,132541,renamed,DOC,AI use for CPC classification,Pre-Exam Application: CPC Classification,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
34362,132542,renamed,DOC,AI retrieval for TM design coding and image search,TM Word and Image Search Tool (TWIST),3,expected_drift,deployment_scope,0,computer_vision,pilot,product_deployment,0,computer_vision,bureau,product_deployment
34366,132544,renamed,DOC,USPTO Virtual Assistant (Public-facing chatbot),Virtual Assistant (Public),1,persistent_disagreement,entry_type,1,general_llm,bureau,bespoke_application,1,general_llm,bureau,custom_system
34368,132546,renamed,DOC,Patents - Skill Group Matching,Pre-Exam Application: Skill Group Matching,1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
34369,132796,continued,DOE,Groundwater Modeling,Groundwater Modeling,1,persistent_disagreement,ai_sophistication|entry_type,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,product_deployment
34370,132687,continued,DOE,OpenText for Records Management (Email Auto-Classification),OpenText for Records Management (Email Auto-Classification),1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34371,132556,renamed,DOE,Applications of Natural Language Processing and Similarity Measures for Similarity Ranking,Natural Language Processing,1,persistent_disagreement,ai_sophistication,0,nlp_specific,bureau,custom_system,0,classical_ml,bureau,custom_system
34372,132831,renamed,DOE,"Data Analytics and Machine Learning (DAMaL) Tools to enhance the analysis of Environment, Safety and Health (ES&H) data:  Classification, Robotic Process Automation and Data Visualization",AI Safety Tool,3,aligned,,0,general_llm,bureau,custom_system,0,general_llm,bureau,custom_system
34376,132588,continued,DOE,"AI for system design optimization (e.g., detector, accelerator)","AI for system design optimization (e.g., detector, accelerator)",1,persistent_disagreement,ai_sophistication,0,predictive_analytics,bureau,custom_system,0,classical_ml,bureau,custom_system
