uc_2024_id,uc_2025_id,lineage_status,agency_abbreviation,bureau,name_2024,purpose_benefits,outputs,commercial_ai,dev_method,dev_stage,name_2025,problem_statement_2025,expected_benefits_2025,system_outputs_2025,ai_classification_2025,vendor_name_2025,system_name_2025,bureau_2025,entry_type_2025,is_generative_ai_2025,ai_sophistication_2025,deployment_scope_2025,scope_detail_2025,is_enterprise_wide_2025,is_general_llm_access_2025,is_coding_tool_2025,is_cots_commercial_2025,tool_product_name_2025,tool_vendor_2025,is_microsoft_copilot_2025,is_openai_2025,is_anthropic_2025,is_google_2025,is_github_copilot_2025,is_aws_ai_2025,architecture_type_2025,use_type_2025,is_public_facing_2025,entry_type_2024,is_generative_ai_2024,ai_sophistication_2024,deployment_scope_2024,scope_detail_2024,is_enterprise_wide_2024,is_general_llm_access_2024,is_coding_tool_2024,is_cots_commercial_2024,tool_product_name_2024,tool_vendor_2024,is_microsoft_copilot_2024,is_openai_2024,is_anthropic_2024,is_google_2024,is_github_copilot_2024,is_aws_ai_2024,architecture_type_2024,use_type_2024,is_public_facing_2024,confidence_2024,reasoning_2024,tagged_by_agent_2024
35085,134872,continued,STATE,CA/CST,Evaluating Customer Feedback and Sentiments with AI,To leverage Natural Language Processing (NLP) and secure Large Language Models (LLM) on unstructured text data to identify actionable insights to drive customer improvement initiatives.,"Sentiment analysis, categorization, and summarization of unstructured text data.",N/A,N/A,Initiated,Evaluating Customer Feedback and Sentiments with AI,To leverage Natural Language Processing (NLP) and secure Large Language Models (LLM) on unstructured text data to identify actionable insights to drive customer improvement initiatives.,Greater insights about user experiences with consular services and the impact of service changes.,"Multiple outputs include categorization, summarization, and analysis of customer feedback.",Generative AI,N/A,PA,CA,bespoke_application,1,general_llm,bureau,CA,0,1,0,0,,,0,0,0,0,0,0,custom_trained,mission_critical,0,bespoke_application,1,general_llm,bureau,STATE CA/CST,,,,1,,,,,,,,,inference_only,administrative,0,medium,'leverage Natural Language Processing (NLP) and secure Large Language Models (LLM) on unstructured text'.,wave1-E
35086,134920,continued,STATE,CA/CST,Translation of Consular Content using AI,"To leverage AI translation models to increase CA's capacity to provide consular content in our websites to customers in their preferred language while ensuring accuracy and understanding, and reducing the resources typically needed at post.",Translated text,N/A,N/A,Planned,Translation of Consular Content using AI,,,,,,,CA,custom_system,0,classical_ml,bureau,CA,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,generic_use_pattern,1,general_llm,bureau,STATE CA/CST,,,,1,,,,,,,,,inference_only,mission_critical,1,medium,'leverage AI translation models to increase CA's capacity to provide consular content'.,wave1-E
35087,134874,continued,STATE,CA/CST,Travel.State.Gov (TSG) Enhanced Search and Chatbot,A new chatbot and enhanced search on the TSG website processing existing FAQs and resources. The chatbot provides predefined responses.,Improved outcomes.,N/A,Developed with both contracting and in-house resources.,Acquisition and/or Development,Travel.State.Gov (TSG) Enhanced Search and Chatbot,,,,,,,CA,product_deployment,1,general_llm,bureau,CA,0,1,0,1,Aretec SEARCH,Aretec,0,0,0,0,0,0,inference_only,administrative,0,bespoke_application,0,nlp_specific,bureau,STATE CA/CST TSG,,,,0,,,,,,,,,rag_pipeline,mission_critical,1,medium,'chatbot and enhanced search on the TSG website processing existing FAQs'.,wave1-E
35088,134878,continued,STATE,CA/CST,CodeGen - AI-assisted IT Application Development,"CodeGen is an application designed for seamless integration with Large Language Models (LLMs) that aims to enhance the process that developers follow to build, test, and deploy software. Through use of API, it provides a secure suite of capabilities that fast-tracks developers during code generation, translation, analysis, optimization, and debugging.",Improved outcomes.,None of the above.,Developed with both contracting and in-house resources.,Acquisition and/or Development,CodeGen - AI-assisted IT Application Development,,,,,,,CA,custom_system,0,classical_ml,bureau,CA,0,0,0,0,,,0,0,0,0,0,0,unknown,mission_critical,0,bespoke_application,1,coding_assistant,bureau,STATE CA/CST CodeGen,,,1,0,,,,,,,,,inference_only,it_operations,0,high,'CodeGen... seamless integration with Large Language Models (LLMs) that aims to enhance... developers'.,wave1-E
35089,134882,continued,STATE,CSO,Violence Against Civilians Model,"A machine learning model that uses open-source political, social, and economic datasets to forecast mass civilian killings for the upcoming quarter and year for each country globally in order to inform conflict prevention.",Forecasted quarterly and yearly estimates of indicators.,N/A,Developed with both contracting and in-house resources.,Implementation and Assessment,Violence Against Civilians Model,,,,,,,CSO,custom_system,0,classical_ml,bureau,CSO,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,STATE CSO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'machine learning model... to forecast mass civilian killings' globally.,wave1-E
35092,134917,continued,STATE,CSO,Senturion Alpha,A stakeholder/influence-driven model that identifies where key decision makers fall on an issue spectrum and who influences whom.  The simulation analyzes the political dynamics within contexts and estimates how the policy positions of competing interests will evolve over time.,A simulation.,Searching for information using AI.,,Implementation and Assessment,Senturion Alpha,,,,,,,CSO,custom_system,0,classical_ml,bureau,CSO,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,STATE CSO,,,,1,Senturion,Sentia,,,,,,,inference_only,mission_critical,0,medium,'stakeholder/influence-driven model that identifies where key decision makers fall' — Senturion.,wave1-E
35093,134916,continued,STATE,CSO,Mass Mobilization Model,"A machine learning forecasting model that uses open-source political, social, and economic datasets to predict mass mobilizations (protests and riots) for each country globally.",Forecasted yearly estimates.,N/A,Developed with both contracting and in-house resources.,Implementation and Assessment,Mass Mobilization Model,,,,,,,CSO,custom_system,0,classical_ml,bureau,CSO,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,predictive_analytics,bureau,STATE CSO,,,,0,,,,,,,,,custom_trained,mission_critical,0,high,'machine learning forecasting model... to predict mass mobilizations (protests and riots)'.,wave1-E
35095,134890,continued,STATE,DT,DT Data Analytics and Assessment (DAA) AI Use Case ITCP data harvest,To allow DT DAA team to parse unstructured text from key DT documents to build structured data indicating compliance to DT data governance and DT FAM related policies.,Plan to have structured data.,None of the above.,N/A,Planned,DT Data Analytics and Assessment (DAA) AI Use Case ITCP Data Harvest,,,,,,,DT,custom_system,0,classical_ml,bureau,DT,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,0,nlp_specific,office,STATE DT DAA,,,,0,,,,,,,,,unknown,it_operations,0,low,'parse unstructured text from key DT documents to build structured data' — planned.,wave1-E
35097,134891,continued,STATE,DT/DCIO/CO/A&A,POA&M Orchestration,This planned AI Use Case involves the orchestration of automatically opening and closing of Plan of Action and Milestones (POA&Ms) based upon log and vulnerability data specific to each Federal Information Security Modernization Act (FISMA) system.,N/A,Identifying unusual patterns in system logs from a single incident report using AI.,N/A,Planned,POA&M Orchestration,,,,,,,DT,custom_system,0,classical_ml,bureau,DT,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,bespoke_application,0,classical_ml,office,STATE DT/DCIO POA&M,,,,0,,,,,,,,,unknown,cybersecurity,0,low,'orchestration of automatically opening and closing of Plan of Action and Milestones'.,wave1-E
35099,134895,continued,STATE,F,ForeignAssistance.gov Processing for Mismatched Data,Created a custom Natural Language Processing (NLP) model to recommend information for tagging and identify mismatched data.,Potential mismatches and suggested tags.,N/A,Developed with both contracting and in-house resources.,Acquisition and/or Development,ForeignAssistance.gov Processing for Mismatched Data,,,,,,,F/FAO,custom_system,0,classical_ml,bureau,F/FAO,0,0,0,0,,,0,0,0,0,0,0,unknown,administrative,0,custom_system,0,nlp_specific,office,STATE F ForeignAssistance.gov,,,,0,,,,,,,,,custom_trained,administrative,1,high,'custom Natural Language Processing (NLP) model to recommend information for tagging'.,wave1-E
