"use_case_id","entry_kind","agency","use_case_name","current_product_id","current_product_name","vendor_name","system_name","problem_statement","expected_benefits","system_outputs","training_data_description","regex_hint","proposed_action","proposed_product_id","proposed_product_name","confidence","evidence_quote","notes","live_current_product_id","live_proposed_product_id","live_use_case_id","pk_collision","validation_status"
"26077","consolidated","HHS","Summarizing the key points of a lengthy report using AI.","19797","Adobe","Microsoft 365 Copilot Chat, Consensus, Adobe AI Assistant, ChatGPT, Perplexity, Claude, Cortellis, OFF-X, Gemini, Gemma (open LLM, Google Deep Mind), Microsoft 365 Copilot, scite.AI","","Y","","","","","delete_or_inferred","","","high","Adobe AI Assistant","Would relink to 'Adobe Acrobat AI Assistant' but not in catalog; flag for follow-up product creation.","20571","","26977","no","ok"
"26099","consolidated","DHS","Using AI-assisted tools in word processors.","19797","Adobe","Adobe Premiere Spech to Text, Copilot","","Y","","","","","relink","19539","Adobe Premiere Pro","high","Adobe Premiere Spech to Text","Adobe Premiere (Speech to Text feature) — relink to Premiere Pro.","20571","20313","26999","no","ok"
"26193","consolidated","DOT","Editing images, videos, or other public affairs materials using AI.","19797","Adobe","Adobe","","Y","","","","","delete_or_inferred","","","medium","Adobe","Bare 'Adobe' commercial_product; no specific product. Creative Cloud Suite is a defensible fallback but evidence is generic.","20571","","27093","no","ok"
"26353","consolidated","FDIC","Editing images, videos, or other public affairs materials using AI.","19797","Adobe","Photoshop, Adobe Premier, Microsoft Paint Limited Copilot","","Y","","","","photoshop","relink","19068","Adobe Photoshop","medium","Photoshop, Adobe Premier, Microsoft Paint Limited Copilot","Both Photoshop and Premier are named; Photoshop is first/primary. Alternative: split or relink to Creative Cloud Suite.","20571","19842","27253","yes","warning_pk_collision"
"26513","consolidated","NASA","Editing images, videos, or other public affairs materials using AI.","19797","Adobe","Adobe Connect","","Y","","","","","delete_or_inferred","","","medium","Adobe Connect","Adobe Connect is web conferencing, not an AI editing product. Mis-tagged under 'Editing images, videos'.","20571","","27413","no","ok"
"26633","consolidated","NTSB","Editing images, videos, or other public affairs materials using AI.","19797","Adobe","Adobe Suite","","Y","","","","","relink","19257","Adobe Creative Cloud Suite","high","Adobe Suite","'Adobe Suite' = Adobe Creative Cloud Suite.","20571","20031","27533","yes","warning_pk_collision"
"26713","consolidated","SEC","Editing images, videos, or other public affairs materials using AI.","19797","Adobe","Vyond for Government, Adobe 
Firefly, Audiate, Snagit, Davinci Resolve","","Y","","","","firefly","relink","19067","Adobe Firefly","high","Vyond for Government, Adobe 
Firefly, Audiate, Snagit, Davinci Resolve","Explicit Adobe Firefly for image/video editing.","20571","19841","27613","yes","warning_pk_collision"
"129614","use_case","DOJ","Veritone Redact","19176","Veritone","aiWARE","Redacted for cybersecurity purposes.","The purpose of the AI use case in Veritone Redact is to support ATF in processing Freedom of Information Act (FOIA) requests by automating the redaction of sensitive information within audio and video files.","The expected benefits of the AI use case in Veritone Redact involve enhancing the efficiency and accuracy of redacting sensitive information within audio and video files. By automating the identification and redaction of personally identifiable information and other confidential content, the AI reduces the time and effort required from staff to process multimedia materials. This leads to faster turnaround times for releasing information, thereby reducing customer wait times for FOIA requests. The AI-driven redaction process also helps ensure compliance with privacy laws and regulations, minimizing the risk of inadvertently disclosing sensitive information. These efficiencies result in cost savings through reduced labor hours and improved resource allocation. Overall, the AI in Veritone Redact is expected to improve operational efficiency, enhance compliance, and support timely access to information for the public.","The AI system in Veritone Redact outputs recommendations and automated actions to support the redaction of sensitive information within audio and video files. It intelligently identifies personally identifiable information and other confidential content that may need to be redacted under legal exemptions. All suggested redactions are reviewed and approved by human staff to ensure compliance with legal standards.","The case owner relied on DOJ AI governance practices to select and prepare data, as well as evaluate performance.","","delete_or_inferred","","","high","Veritone Redact is to support ATF in processing Freedom of Information Act (FOIA) requests by automating the redaction of sensitive information within audio and video files","source names Veritone Redact (and aiWARE platform) but neither is in catalog; candidate for catalog expansion","19950","","133163","no","ok"
"129619","use_case","DOJ","Veritone Illuminate","19176","Veritone","Veritone","Redacted for cybersecurity purposes.","Veritone Illuminate is a cloud-based application that provides machine translation and audio and video analysis transcription to aid human review in investigations. The product allows us to leverage artificial intelligence (AI) to systematically turn unstructured data (audio and video files) into structured data. The structured data can be easily searchable and provide more value to our cases.","Converts audio and video files to text searchable formats, and quickly translates multiple native languages into English-based text for more efficient review.","audio/video transcription text
face detection (not used)
object/scene detection results in images/videos
text extraction from images
speaker identification in audio
pattern recognition results
entity extraction","The case owner relied on DOJ AI governance practices to select and prepare data, as well as evaluate performance.","","relink","19208","Veritone Illuminate","high","Veritone Illuminate is a cloud-based application that provides machine translation and audio and video analysis transcription to aid human review in investigations","specific Veritone Illuminate product exists in catalog; use_case name and problem_statement both name it explicitly","19950","19982","133168","yes","warning_pk_collision"
"129629","use_case","DOJ","Veritone","19176","Veritone","Veritone","Redacted for cybersecurity purposes.","Improve transcription and translation of written, video, and audio files","Transcribe audio and video, saving manual review time and associated costs.","For text files that are transcribed into English the output contains the translated text. For Audio and video files a text file transcribing the translation is created as well as a closed captioning file.","The case owner relied on DOJ AI governance practices to select and prepare data, as well as evaluate performance.","","keep_strong","","","high","Improve transcription and translation of written, video, and audio files","source text names only 'Veritone' generically with no specific product variant; vendor-level placeholder is appropriate","19950","","133178","no","ok"
