kind,old_id,agency,name
uc,7855,DOC,Virtual Assistant (Public)
uc,7856,DOC,Pre-Exam Application: Front End Document Code Quality Control
uc,7857,DOC,Pre-Exam Application: Skill Group Matching
uc,7858,DOC,GenAI platform and applications for general productivity
uc,7859,DOC,Prior Art Search: Automated Search AI Pilot (ASAP! Report)
uc,7860,DOC,First Office Action Creation: Claim Comparision for Double Patenting
uc,7861,DOC,First Office Action Creation: Examination Analysis Determination/Analysis of Informalities (35 USC 101 and 112)
uc,7862,DOC,Patent Fraud Detection & Mitigation
uc,7863,DOC,Assisted software development
uc,7864,DOC,Call Center Automations (Internal)
uc,7865,DOC,Pre-Exam Application Processing: Trademark Center (TM Center) AI Automation
uc,7866,DOE,AI for Operations Center
uc,7867,DOE,Natural Language Processing
uc,7868,DOE,DOE AI Data Infrastructure System
uc,7869,DOE,"Creation of polymer datasets and inverse design of polymers with targeted backbones having 
High CO2 permeability and high CO2/N2 selectivity."
uc,7870,DOE,To use AI to calibrate the simulation model by matching simulation data with production history data.
uc,7871,DOE,"Data discovery, processing, and generation using machine learning for a range of CCS data and information"
uc,7872,DOE,Machine Learning for geophysical data inversion
uc,7873,DOE,"To help automate data discovery and preparations to support a range of CS models, tools, and products"
uc,7874,DOE,ORNL: Foundational AI Research
uc,7875,DOE,ORNL: AI for Materials Science
uc,7876,DOE,ORNL: AI for Experimental Facilities Operations
uc,7877,DOE,ORNL: AI for Transportation and Mobility
uc,7878,DOE,ORNL: AI for Energy Generation and Distribution
uc,7879,DOE,ORNL: AI for Advanced Manufacturing
uc,7880,DOE,ORNL: AI for Bio and Health Sciences
uc,7881,DOE,ORNL: AI for the Smart Laboratory
uc,7882,DOE,ORNL: AI for Neutron Science
uc,7883,DOE,ORNL: AI for Earth Systems
uc,7884,DOE,ORNL: AI for Fusion Energy
uc,7885,DOE,Network Security and Analysis
uc,7886,DOE,Advancing Market-Ready Building Energy Management by Cost-Effective Differentiable Predictive Control
uc,7887,DOE,Adaptive Cyber-Physical Resilience for Building Control Systems
uc,7888,DOE,Elucidating Genetic and Environmental Risk Factors for Antipsychotic-induced Metabolic Adverse Effects Using AI
uc,7889,DOE,APT Analytics
uc,7890,DOE,AI used for predictive modeling and real time control of traffic systems
uc,7891,DOE,Laboratory Automation
uc,7892,DOE,"Scalable, Efficient and Accelerated Causal Reasoning Operators, Graphs and Spikes for Earth and Embedded Systems (SEA-CROGS)"
uc,7893,DOE,Physics-Informed Learning Machines for Multiscale and Multiphysics Problems (PhILMs)
uc,7894,DOE,Managing curb allocation in cities
uc,7895,DOE,Regional waste feedstock conversion to biofuels
uc,7896,DOE,Use of developed ML techniques to parse opensource text-based information.
uc,7897,DOE,AI techniques for identification of suitable delivery parking spaces in an urban scenario
uc,7898,DOE,Surrogate models for probabilistic Bayesian inference
uc,7899,DOE,"AI for system design optimization (e.g., detector, accelerator)"
uc,7900,DOE,FIMS Invoice BOT
uc,7901,DOE,PARSGPT
uc,7902,DOE,AI Incubator Sandbox
uc,7903,DOE,ServiceNow Predictive Intelligence
uc,7904,DOE,AI-Enhanced Lab Assist
uc,7905,DOE,SWPA Generative AI
uc,7906,DOE,Microsoft 365 Copilot (Productivity Suite)
uc,7907,DOE,NLCOO AI for Lessons Learned tool
uc,7908,DOE,"Spot for automated sensing, inspection, and capture"
uc,7909,DOE,Microsoft Power Platform capability that provides AI to automate processes in Power Apps and Power Automate
uc,7910,DOE,CAISY
uc,7911,DOE,ServiceNow Virtual Agent
uc,7912,DOE,Databricks AI for Cloud Data Warehouse
uc,7913,DOE,DOE Technical Standards
uc,7914,DOE,Microsoft Copilot for Security
uc,7915,DOE,Text To Speech Audio Generation
uc,7916,DOE,Lex Natural Language Interface
uc,7917,DOE,Copilot Studio
uc,7918,DOE,Scopus AI
uc,7919,DOE,EnerGPT
uc,7920,DOE,MAPPRITE
uc,7921,DOE,ServiceNow AI Search
uc,7922,DOE,Copilot for Microsoft 365
uc,7923,DOE,MI8 Collimators Surogate Model
uc,7924,DOE,AI for High Risk Property
uc,7925,DOE,Records Digitization
uc,7926,DOE,Machine Learning components within Splunk Enterprise Security
uc,7927,DOE,Machine Learning components within CrowdStrike
uc,7928,DOE,AskOEDI
uc,7929,DOE,Hanford Search
uc,7930,DOE,AI Chat Bot for IT User Services
uc,7931,DOE,Hanford Popfon Search
uc,7932,DOE,AI for Intelligent Automation
uc,7933,DOE,Cyber Threat Enrichment
uc,7934,DOE,Hanford Ai Liaison (HAL) 1.1
uc,7935,DOE,Argonne Resilience AI Assistant ARAIA (nee CALLM)
uc,7936,DOE,WCD-AI
uc,7937,DOE,AI for Isotopes (Pellet) Inspection
uc,7938,DOE,OPQ-AI
uc,7939,DOE,Funding Finder
uc,7940,DOE,PDF Analyzer
uc,7941,DOE,Hanford  Service Ticket Lookup
uc,7942,DOE,INL AI Virtual Assitant (AiVA)
uc,7943,DOE,Unleashing AI Transformer Models on FPGAs for Accelerating LHC and Particle Physics
uc,7944,DOE,Hanford Procedure Search
uc,7945,DOE,LLM EV
uc,7946,DOE,AskPRIMR
uc,7947,DOE,GitHub Copilot with the OpenAI Codex
uc,7948,DOE,First Alert DataMinr AI
uc,7949,DOE,Yurts AI search function
uc,7950,DOE,"Interactive platform to help review and create ""Promoting Inclusive and Equitable Research"" Plans"
uc,7951,DOE,Energy Wizard
uc,7952,DOE,LANL AI Portal
uc,7953,DOE,SmartPD Creator
uc,7954,DOE,ChatGPT Enterprise
uc,7955,DOE,Argo
uc,7956,DOE,AI Chat Bot for Facility Sustainability Practices
uc,7957,DOE,AskGDR
uc,7958,DOE,Topic Modeling for Energy.gov
uc,7959,DOE,Boston Dynamics Spot Robotics
uc,7960,DOE,DNA-P Use Cases Leaverging Artificial Intellegence  (Pilot)
uc,7961,DOE,Advanced Peer to Peer Transactive Energy Platform with Predictive Optimization
uc,7962,DOE,ServiceNow Virtual Agent Natural Language Understanding
uc,7963,DOE,ServiceNow Predictive Intelligence
uc,7964,DOE,Microsoft Bing Service
uc,7965,DOE,Ariculate 360 AI Assistant
uc,7966,DOE,Microsoft Azure Quantum Elements
uc,7967,DOE,Nanoparticle growth kinetics and mechanism
uc,7968,DOE,Bernie-AI: Infrastructure Planning Support POC
uc,7969,DOE,Center for Mesoscale Transport Properties
uc,7970,DOE,Develop a Machine Learning Framework for Optimal Computational Campaigns for Complex Uncertain Systems
uc,7971,DOE,Microsoft Co-Pilot
uc,7972,DOE,Visual Studio Enterprise
uc,7973,DOE,NLP Data Analytics for Program and Portfolio Insights
uc,7974,DOE,Command Media
uc,7975,DOE,Ask CAS
uc,7976,DOE,AI/ML in High Energy Physics Research
uc,7977,DOE,ESH&Q NEPA App
uc,7978,DOE,Microsoft OneNote
uc,7979,DOE,OpenAI ChatGPT Pilot
uc,7980,DOE,ACORN (Autonomous Operation for Reactor Technologies)
uc,7981,DOE,NIF Shot Analytics & Predictive Maintenance Support Pilot
uc,7982,DOE,Merlin - KCNSC Generative AI with RAG
uc,7983,DOE,IDAES-PSE
uc,7984,DOE,NRAP-Open-IAM
uc,7985,DOE,SMMM
uc,7986,DOE,Custom GenAI for eVinci Microreactor Engineering (MauroGPT)
uc,7987,DOE,AI Builder Document Scraping
uc,7988,DOE,Microsoft Azure Authoring Tools
uc,7989,DOE,WETO SA
uc,7990,DOE,AI Assistant Phase 2 Simple Chat
uc,7991,DOE,Drone Imagery Analysis
uc,7992,DOE,OpenAI Enterprise
uc,7993,DOE,VIPER (Visualizaiton for Predictive Maintenance Recommendation)
uc,7994,DOE,Decisions AI
uc,7995,DOE,Poseidon
uc,7996,DOE,Soil Moisture Modeling
uc,7997,DOE,Azure Document Intelligence
uc,7998,DOE,AI-Enhanced Hub
uc,7999,DOE,OpenText for Records Management (Email Auto-Classification)
uc,8000,DOE,Apple Intelligence
uc,8001,DOE,CURIE  -  Conversational Unified Research Information Engine
uc,8002,DOE,Microsoft ScreenSketch
uc,8003,DOE,Microsoft Visual C++ Additional Runtime
uc,8004,DOE,A Digital Twin for In-silico Spatiotemporally-resolved Experiments
uc,8005,DOE,Machine learning for accelerated understanding of dynamic catalysis
uc,8006,DOE,Computer Vision for Defect Detection
uc,8007,DOE,Microsoft Project
uc,8008,DOE,HeyGen
uc,8009,DOE,Nuclear Safety Analysis
uc,8010,DOE,CrewAI
uc,8011,DOE,AI for QA Audit
uc,8012,DOE,Google Chrome Generative AI
uc,8013,DOE,PWS Builder
uc,8014,DOE,ServiceNow Classification Prediction
uc,8015,DOE,Safeguards Digital Twin
uc,8016,DOE,Use AI/ML ML to Optimize Data and Experiments at National Synchrotron Light Source II (NSLS-II) and the Accelerator Test Facility (ATF)
uc,8017,DOE,Tabnine AI Pair Programmer
uc,8018,DOE,AI-Based Chat Bot
uc,8019,DOE,Ask Alan
uc,8020,DOE,Elastic Stack Technology (ELK)
uc,8021,DOE,"Data-Science Enabled, Robust and Rapid MeV Ultrafast Electron Diffraction System to Characterize Materials Including for Quantum and Energy Applications"
uc,8022,DOE,GitHub Co-Pilot
uc,8023,DOE,Use ML as part of an integrated strategy for  forecasting renewable energy resources
uc,8024,DOE,DNA-P Use Cases Leaverging Artificial Intellegence (Pre-Development)
uc,8025,DOE,M365 Copilot
uc,8026,DOE,EDMS Admin
uc,8027,DOE,EnerGPT Canvas
uc,8028,DOE,Microsoft Copilot
uc,8029,DOE,Project Optimus - Prime Contract
uc,8030,DOE,MR-DT
uc,8031,DOE,Raytheon Multimedia Monitoring System (M3S)
uc,8032,DOE,"Development of a Planning, Operation, and Control Framework for Hybrid Energy Storage and Renewable Generation Systems"
uc,8033,DOE,GitHub Copilot
uc,8034,DOE,Accelerated Nanomaterial Discovery
uc,8035,DOE,GitHub Copilot
uc,8036,DOE,DIRECTIVES
uc,8037,DOE,AI-Assisted Strategies and Solutions for Environmental Technology (AI-ASSET)
uc,8038,DOE,Google Agentspace / NotebookLM
uc,8039,DOE,Cognitive Prescreen Tool (CPT)
uc,8040,DOE,SpyglassGPT Chat Assistant
uc,8041,DOE,Custom GenAI for Advanced Reactor Development (LotusAI)
uc,8042,DOE,Use AI/ML for Climate Prediction
uc,8043,DOE,Microsoft CoPilot
uc,8044,DOE,M&O Program Trimester Reporting Modernization
uc,8045,DOE,AI and natural-language powered search
uc,8046,DOE,Microsoft Visual C++ Redistributable
uc,8047,DOE,Offshore AIIM Dashboard
uc,8048,DOE,EDX-ClaiMM
uc,8049,DOE,Microsoft Teams
uc,8050,DOE,Machine Learning for Linac Improved Performance
uc,8051,DOE,Storage usage effectiveness and data placement optimization at Data Center
uc,8052,DOE,xAI Grok Pilot
uc,8053,DOE,Microsoft Search in Bing
uc,8054,DOE,Microsoft Copilot (Pilot)
uc,8055,DOE,FindMATID
uc,8056,DOE,AI Enabled Code Review
uc,8057,DOE,Microsoft Teams Classic
uc,8058,DOE,Custom GenAI for Advanced Reactor Development (RickoverAI)
uc,8059,DOE,AI Denoising
uc,8060,DOE,Report Assistant
uc,8061,DOE,AI-Tailored Learning Management Solutions
uc,8062,DOE,Objective-Driven Data Reduction for Scientific Workflows
uc,8063,DOE,LivChat
uc,8064,DOE,"Autonomous, real-time guiding of BCP film synthesis"
uc,8065,DOE,Ask IT
uc,8066,DOE,ServiceNow Now Assist (AskIT)
uc,8067,DOE,Low Dose Radiation Biology
uc,8068,DOE,Claude Anthropic Enterprise
uc,8069,DOE,KBase: An Integrated Knowledgebase for Predictive Biology and Environmental Research
uc,8070,DOE,Next-Generation Beam Cooling and Control with Optical Stochastic Cooling
uc,8071,DOE,AI Video Creation
uc,8072,DOE,ChatGPT
uc,8073,DOE,"Enhancing the circularity: Cost effective battery de-energization, disassembly, and pre-processing (CEBDDP)"
uc,8074,DOE,Microsoft MSPaint
uc,8075,DOE,AGN-201 DT
uc,8076,DOE,Intrabot
uc,8077,DOE,AI Drafting of Operational Procedures and Training Materials
uc,8078,DOE,"lntegrated Platform for Multimodal Data Capture, Exploration and Discovery Driven by Al Tools"
uc,8079,DOE,Improve Scout Search results
uc,8080,DOE,Consolidated Nuclear Waste Glass Database
uc,8081,DOE,In-storage computing for multi-messenger astronomy in neutrino experiments and cosmological surveys
uc,8082,DOE,HR Job Postings
uc,8083,DOE,Visual Studio Community
uc,8084,DOE,Invoice Scanning System
uc,8085,DOE,Facilities Visual Inspection
uc,8086,DOE,Microsoft OneDrive
uc,8087,DOE,QuantomVision
uc,8088,DOE,ServiceNow Cluster Analysis
uc,8089,DOE,ChatSRS
uc,8090,DOE,high level synthesis for machine learning (previously hls4ml)
uc,8091,DOE,Knowledge Capture Agent (KCA)
uc,8092,DOE,AI Support Agent Chatbot
uc,8093,DOE,UNSPSC Codes
uc,8094,DOE,ServiceNow Similarity Analysis
uc,8095,DOE,Accelerating HEP Science: Inference and Machine Learning at Extreme Scales
uc,8096,DOE,Georeference Figures
uc,8097,DOE,Microsoft Discovery
uc,8098,DOE,CyberSearch
uc,8099,DOE,O365 Copilot
uc,8100,DOE,Streamining intelligent detectors for sPHENIX/EIC
uc,8101,DOE,Critical Materials
uc,8102,DOE,Microsoft 365
uc,8103,DOE,Advanced Fuels Campaign
uc,8104,DOE,Hanford Ai Liaison (HAL) 2.0
uc,8105,DOE,ATLAS
uc,8106,DOE,Continuous Structure Descriptors for XANES Interpretation
uc,8107,DOE,Azure AI Search
uc,8108,DOE,ServiceNow Now Assist
uc,8109,DOE,pComply-AI-High Risk
uc,8110,DOE,Groundwater Modeling
uc,8111,DOE,In-pixel AI for future tracking detectors
uc,8112,DOE,Instrument Documentation Search
uc,8113,DOE,MOOSE-LLM
uc,8114,DOE,DevSec Ops AI
uc,8115,DOE,Machine Learning for Autonomous Control of Scientific User Facilities
uc,8116,DOE,Preventive Maintenance Procedure Development
uc,8117,DOE,OpenText for Records Management (File share auto-classification)
uc,8118,DOE,"Towards Edge Computing: A Software and Hardware Co-Design Methodology for Application-Specific Integrated
Circuit (ASIC)-based Scientific Neuromorphic Computing (NC)"
uc,8119,DOE,Microsoft Visual C++ Minimum Runtime
uc,8120,DOE,AI/ML for Applications in High Energy adn Nuclear Physics
uc,8121,DOE,Microsoft OneDrive MUI
uc,8122,DOE,SONIC: AI acceleration as a service
uc,8123,DOE,"RAPIDS3: A SciDAC Institute for Computer Science, Data, and Artificial Intelligence"
uc,8124,DOE,LISA Chatbot Pilot
uc,8125,DOE,Use AI/ML to Enhance the Bioimaging Capabilities at Brookhaven National Laboratory (BNL)
uc,8126,DOE,Climate Weather Data
uc,8127,DOE,Scripting
uc,8128,DOE,Microsoft Copilot Pilot
uc,8129,DOE,EES&T Document Processing
uc,8130,DOE,Smart CO2 Transport-Route Planning Tool
uc,8131,DOE,PermitAI
uc,8132,DOE,High-Velocity AI: Generative Models
uc,8133,DOE,AI for Vendor Compliance
uc,8134,DOE,ServiceNow LANL AI Portal Integration
uc,8135,DOE,Microsoft AI Builder
uc,8136,DOE,LexisNexis
uc,8137,DOE,Microsoft 365 Apps for Enterprise
uc,8138,DOE,Automated sorting of high repetition rate coherent diffraction data from XFELS
uc,8139,DOE,Software Implementation Assistant
uc,8140,DOE,Uncertainty Quantification and Instrument Automation to enable next generation cosmological discoveries
uc,8141,DOE,Copilot Studio
uc,8142,DOE,Microsoft Outlook MUI
uc,8143,DOE,HALO AI
uc,8144,DOE,COREII
uc,8145,DOE,GenAI for Classified Subject Area Categorization
uc,8146,DOE,Sindri
uc,8147,DOE,AI Safety Tool
uc,8148,DOE,Microsoft Co-Pilot
uc,8149,DOE,Microsoft Edge
uc,8150,DOE,Anthropic Claude
uc,8151,DOE,READS: Real-time Edge AI for Distributed Systems
uc,8152,DOE,Amazon Q Chatbot Pilot
uc,8153,DOE,Agentic AI for cybersecurity change request reviews
uc,8154,DOE,HPC OpenAI-Compatible API
uc,8155,DOE,Anthropic Claude Pilot
uc,8156,DOE,Ask HR
uc,8157,DOE,AI-Enabled Tech Desk Agent
uc,8158,DOE,mass3
uc,8159,DOE,Microsoft 365 Copilot
uc,8160,DOE,AI-Form and Questionnaire Assistant
uc,8161,DOE,Simulation-based inference for cosmology
uc,8162,DOE,SQL Server Management Studio
uc,8163,DOE,Microsoft Exchange Server
uc,8164,DOE,Collaborative Machine learning platform for Scientific Discovery
uc,8165,DOE,Performance Monitoring at the Salt Waste Processing Facility (SWPF)
